CD_YEAR;CD_REFNIS;TX_REFNIS_DESCR_FR;TX_REFNIS_DESCR_NL;CD_STAT_SECTOR;MS_NUM_HH;MS_NUM_CAR
2019;44021;Gand;Gent;44021K12-;63;91
2019;44021;Gand;Gent;44021K132;348;480
2019;44021;Gand;Gent;44021K143;248;381
2019;44021;Gand;Gent;44021K171;30;24
2019;44021;Gand;Gent;44021K180;22;41
2019;44021;Gand;Gent;44021K191;77;109
2019;44021;Gand;Gent;44021K201;196;276
2019;44021;Gand;Gent;44021K21-;70;95
2019;44021;Gand;Gent;44021K220;34;50
2019;44021;Gand;Gent;44021K232;412;602
2019;44021;Gand;Gent;44021K28-;83;108
2019;44021;Gand;Gent;44021K291;240;355
2019;44021;Gand;Gent;44021K392;151;231
2019;44021;Gand;Gent;44021K40-;256;317
2019;44021;Gand;Gent;44021K48-;32;30
2019;44021;Gand;Gent;44021K49-;55;74
2019;44021;Gand;Gent;44021K512;451;522
2019;44021;Gand;Gent;44021K523;323;393
2019;44021;Gand;Gent;44021K534;204;282
2019;44021;Gand;Gent;44021K543;124;165
2019;44021;Gand;Gent;44021K613;508;664
2019;44021;Gand;Gent;44021K622;226;296
2019;44021;Gand;Gent;44021K630;161;211
2019;44021;Gand;Gent;44021K632;51;78
2019;44021;Gand;Gent;44021K682;2;3
2019;44021;Gand;Gent;44021K691;17;24
2019;44021;Gand;Gent;44021L00-;1.110;1.005
2019;44021;Gand;Gent;44021L011;1.501;1.645
2019;44021;Gand;Gent;44021L02-;702;720
2019;44021;Gand;Gent;44021L03-;174;150
2019;44021;Gand;Gent;44021L04-;138;170
2019;44021;Gand;Gent;44021L051;824;1.125
2019;44021;Gand;Gent;44021L072;6;5
2019;44021;Gand;Gent;44021L09-;224;233
2019;44021;Gand;Gent;44021L112;493;446
2019;44021;Gand;Gent;44021L121;1.575;1.093
2019;44021;Gand;Gent;44021L30-;491;654
2019;44021;Gand;Gent;44021L391;2;-00
2019;44021;Gand;Gent;44021M00-;893;857
2019;44021;Gand;Gent;44021M01-;1.243;1.163
2019;44021;Gand;Gent;44021M020;1.626;1.815
2019;44021;Gand;Gent;44021M03-;1.176;1.152
2019;44021;Gand;Gent;44021M040;1.279;1.621
2019;44021;Gand;Gent;44021M052;185;250
2019;44021;Gand;Gent;44021M080;33;30
2019;44021;Gand;Gent;44021M102;2.068;1.568
2019;44021;Gand;Gent;44021M112;282;312
2019;44021;Gand;Gent;44021M173;146;127
2019;44021;Gand;Gent;44021M27-;43;26
2019;44021;Gand;Gent;44021M37-;518;535
2019;44021;Gand;Gent;44021M472;86;88
2019;44021;Gand;Gent;44021M49-;1;1
2019;44021;Gand;Gent;44021M57-;2;3
2019;44021;Gand;Gent;44021ZZZZ;376;13
2019;44034;Lochristi;Lochristi;44034A000;1.157;1.273
2019;44034;Lochristi;Lochristi;44034A01-;1.152;1.543
2019;44034;Lochristi;Lochristi;44034A022;280;390
2019;44034;Lochristi;Lochristi;44034A033;292;514
2019;44034;Lochristi;Lochristi;44034A044;579;872
2019;44034;Lochristi;Lochristi;44034A091;446;602
2019;44034;Lochristi;Lochristi;44034A10-;152;210
2019;44034;Lochristi;Lochristi;44034A190;259;358
2019;44034;Lochristi;Lochristi;44034A215;29;45
2019;44034;Lochristi;Lochristi;44034A316;1.014;1.532
2019;44034;Lochristi;Lochristi;44034B00-;391;475
2019;44034;Lochristi;Lochristi;44034B013;429;616
2019;44034;Lochristi;Lochristi;44034B099;426;583
2019;44034;Lochristi;Lochristi;44034B112;306;433
2019;44034;Lochristi;Lochristi;44034C00-;320;382
2019;44034;Lochristi;Lochristi;44034C091;357;480
2019;44034;Lochristi;Lochristi;44034C112;36;51
2019;44034;Lochristi;Lochristi;44034C213;191;280
2019;44034;Lochristi;Lochristi;44034D001;456;544
2019;44034;Lochristi;Lochristi;44034D010;166;228
2019;44034;Lochristi;Lochristi;44034D02-;46;59
2019;44034;Lochristi;Lochristi;44034D032;5;8
2019;44034;Lochristi;Lochristi;44034D08-;97;133
2019;44034;Lochristi;Lochristi;44034D09-;103;145
2019;44034;Lochristi;Lochristi;44034D19-;299;436
2019;44034;Lochristi;Lochristi;44034ZZZZ;4;-00
2019;44040;Melle;Melle;44040A001;629;562
2019;44040;Melle;Melle;44040A022;992;1.245
2019;44040;Melle;Melle;44040A033;609;762
2019;44040;Melle;Melle;44040A082;52;72
2019;44040;Melle;Melle;44040A091;41;57
2019;44040;Melle;Melle;44040A101;865;1.032
2019;44040;Melle;Melle;44040A122;586;751
2019;44040;Melle;Melle;44040A133;350;533
2019;44040;Melle;Melle;44040A1AP;71;88
2019;44040;Melle;Melle;44040A200;66;78
2019;44040;Melle;Melle;44040A213;269;277
2019;44040;Melle;Melle;44040B00-;180;231
2019;44040;Melle;Melle;44040B082;8;14
2019;44040;Melle;Melle;44040B091;199;285
2019;44043;Merelbeke;Merelbeke;44043A000;2.376;2.558
2019;44043;Merelbeke;Merelbeke;44043A02-;1.200;1.706
2019;44043;Merelbeke;Merelbeke;44043A081;35;53
2019;44043;Merelbeke;Merelbeke;44043A083;10;15
2019;44043;Merelbeke;Merelbeke;44043A0MA;85;83
2019;44043;Merelbeke;Merelbeke;44043A0SA;70;87
2019;44043;Merelbeke;Merelbeke;44043A112;992;1.475
2019;44043;Merelbeke;Merelbeke;44043A191;109;163
2019;44043;Merelbeke;Merelbeke;44043A201;1.284;1.369
2019;44043;Merelbeke;Merelbeke;44043A21-;1.050;1.283
2019;44043;Merelbeke;Merelbeke;44043A212;506;611
2019;44043;Merelbeke;Merelbeke;44043A302;191;286
2019;44043;Merelbeke;Merelbeke;44043A3MB;11;14
2019;44043;Merelbeke;Merelbeke;44043A3PB;166;220
2019;44043;Merelbeke;Merelbeke;44043B00-;421;544
2019;44043;Merelbeke;Merelbeke;44043B012;110;145
2019;44043;Merelbeke;Merelbeke;44043B091;277;326
2019;44043;Merelbeke;Merelbeke;44043C000;60;80
2019;44043;Merelbeke;Merelbeke;44043C01-;86;120
2019;44043;Merelbeke;Merelbeke;44043C090;104;153
2019;44043;Merelbeke;Merelbeke;44043D00-;207;283
2019;44043;Merelbeke;Merelbeke;44043D012;238;348
2019;44043;Merelbeke;Merelbeke;44043D081;1;1
2019;44043;Merelbeke;Merelbeke;44043D091;179;248
2019;44043;Merelbeke;Merelbeke;44043E00-;402;584
2019;44043;Merelbeke;Merelbeke;44043E081;2;2
2019;44043;Merelbeke;Merelbeke;44043E09-;149;222
2019;44043;Merelbeke;Merelbeke;44043ZZZZ;3;-00
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A001;983;1.082
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A02-;632;897
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A042;385;471
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A08-;37;45
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A09-;29;45
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A101;141;188
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A112;29;38
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A19-;77;122
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A20-;115;171
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A29-;48;69
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A38-;130;191
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045A39-;127;186
2019;44045;Moerbeke (Gand);Moerbeke (Gent);44045ZZZZ;1;-00
2019;44048;Nazareth;Nazareth;44048A00-;1.033;1.351
2019;44048;Nazareth;Nazareth;44048A01-;216;302
2019;44048;Nazareth;Nazareth;44048A072;2;2
2019;44048;Nazareth;Nazareth;44048A08-;567;802
2019;44048;Nazareth;Nazareth;44048A091;432;595
2019;44048;Nazareth;Nazareth;44048A10-;317;376
2019;44048;Nazareth;Nazareth;44048A29-;182;259
2019;44048;Nazareth;Nazareth;44048B000;685;802
2019;44048;Nazareth;Nazareth;44048B01-;93;134
2019;44048;Nazareth;Nazareth;44048B02-;107;152
2019;44048;Nazareth;Nazareth;44048B033;155;238
2019;44048;Nazareth;Nazareth;44048B044;332;505
2019;44048;Nazareth;Nazareth;44048B090;111;149
2019;44048;Nazareth;Nazareth;44048B092;4;2
2019;44048;Nazareth;Nazareth;44048B0AJ;373;575
2019;44048;Nazareth;Nazareth;44048B172;132;169
2019;44048;Nazareth;Nazareth;44048B285;75;113
2019;44048;Nazareth;Nazareth;44048ZZZZ;8;9
2019;44052;Oosterzele;Oosterzele;44052A00-;646;859
2019;44052;Oosterzele;Oosterzele;44052A01-;96;115
2019;44052;Oosterzele;Oosterzele;44052A09-;263;355
2019;44052;Oosterzele;Oosterzele;44052A10-;261;353
2019;44052;Oosterzele;Oosterzele;44052A19-;158;224
2019;44052;Oosterzele;Oosterzele;44052B00-;475;622
2019;44052;Oosterzele;Oosterzele;44052B08-;138;199
2019;44052;Oosterzele;Oosterzele;44052B09-;135;193
2019;44052;Oosterzele;Oosterzele;44052B18-;188;258
2019;44052;Oosterzele;Oosterzele;44052B19-;189;228
2019;44052;Oosterzele;Oosterzele;44052B28-;149;217
2019;44052;Oosterzele;Oosterzele;44052B29-;69;105
2019;44052;Oosterzele;Oosterzele;44052B38-;90;110
2019;44052;Oosterzele;Oosterzele;44052C001;505;653
2019;44052;Oosterzele;Oosterzele;44052C012;402;486
2019;44052;Oosterzele;Oosterzele;44052C022;84;125
2019;44052;Oosterzele;Oosterzele;44052C091;466;633
2019;44052;Oosterzele;Oosterzele;44052C19-;28;33
2019;44052;Oosterzele;Oosterzele;44052C21-;40;61
2019;44052;Oosterzele;Oosterzele;44052D00-;199;247
2019;44052;Oosterzele;Oosterzele;44052D002;136;188
2019;44052;Oosterzele;Oosterzele;44052D091;127;189
2019;44052;Oosterzele;Oosterzele;44052E002;172;241
2019;44052;Oosterzele;Oosterzele;44052E091;109;155
2019;44052;Oosterzele;Oosterzele;44052F00-;315;399
2019;44052;Oosterzele;Oosterzele;44052F09-;71;96
2019;44052;Oosterzele;Oosterzele;44052ZZZZ;2;-00
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A00-;383;448
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A01-;332;476
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A02-;749;984
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A03-;241;436
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A04-;224;388
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A052;494;710
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A081;18;29
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A09-;35;50
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A10-;61;92
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B00-;52;94
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B01-;408;738
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B02-;226;301
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B032;178;264
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B081;66;109
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B09-;42;76
2019;44073;Wachtebeke;Wachtebeke;44073A000;982;1.033
2019;44073;Wachtebeke;Wachtebeke;44073A01-;142;191
2019;44073;Wachtebeke;Wachtebeke;44073A02-;93;129
2019;44073;Wachtebeke;Wachtebeke;44073A03-;182;245
2019;44073;Wachtebeke;Wachtebeke;44073A04-;418;426
2019;44073;Wachtebeke;Wachtebeke;44073A053;300;456
2019;44073;Wachtebeke;Wachtebeke;44073A091;140;183
2019;44073;Wachtebeke;Wachtebeke;44073A0AA;164;225
2019;44073;Wachtebeke;Wachtebeke;44073A0PA;382;519
2019;44073;Wachtebeke;Wachtebeke;44073A100;125;171
2019;44073;Wachtebeke;Wachtebeke;44073A114;88;125
2019;44073;Wachtebeke;Wachtebeke;44073A190;199;277
2019;44081;Zulte;Zulte;44081A00-;882;1.009
2019;44081;Zulte;Zulte;44081A01-;1.016;1.203
2019;44081;Zulte;Zulte;44081A022;225;327
2019;44081;Zulte;Zulte;44081A033;187;310
2019;44081;Zulte;Zulte;44081A044;308;438
2019;44081;Zulte;Zulte;44081A055;343;467
2019;44081;Zulte;Zulte;44081A091;171;230
2019;44081;Zulte;Zulte;44081A176;32;44
2019;44081;Zulte;Zulte;44081B001;499;572
2019;44081;Zulte;Zulte;44081B012;318;470
2019;44081;Zulte;Zulte;44081B023;275;351
2019;44081;Zulte;Zulte;44081B032;252;316
2019;44081;Zulte;Zulte;44081B08-;5;10
2019;44081;Zulte;Zulte;44081B091;319;475
2019;44081;Zulte;Zulte;44081C00-;387;480
2019;44081;Zulte;Zulte;44081C01-;540;695
2019;44081;Zulte;Zulte;44081C022;248;393
2019;44081;Zulte;Zulte;44081C032;140;201
2019;44081;Zulte;Zulte;44081C081;43;72
2019;44081;Zulte;Zulte;44081C091;329;486
2019;44081;Zulte;Zulte;44081C193;27;36
2019;44081;Zulte;Zulte;44081ZZZZ;3;-00
2019;44083;Deinze;Deinze;44011A000;1.453;1.062
2019;44083;Deinze;Deinze;44011A01-;531;407
2019;44083;Deinze;Deinze;44011A02-;751;747
2019;44083;Deinze;Deinze;44011A03-;353;408
2019;44083;Deinze;Deinze;44011A04-;238;278
2019;44083;Deinze;Deinze;44011A062;3;5
2019;44083;Deinze;Deinze;44011A07-;209;280
2019;44083;Deinze;Deinze;44011A08-;2;3
2019;44083;Deinze;Deinze;44011A091;124;161
2019;44083;Deinze;Deinze;44011B000;754;949
2019;44083;Deinze;Deinze;44011B012;263;397
2019;44083;Deinze;Deinze;44011B022;103;185
2019;44083;Deinze;Deinze;44011B033;626;926
2019;44083;Deinze;Deinze;44011B081;9;12
2019;44083;Deinze;Deinze;44011B091;126;176
2019;44083;Deinze;Deinze;44011B11-;149;189
2019;44083;Deinze;Deinze;44011C000;760;875
2019;44083;Deinze;Deinze;44011C01-;1.486;1.636
2019;44083;Deinze;Deinze;44011C02-;571;690
2019;44083;Deinze;Deinze;44011C030;615;816
2019;44083;Deinze;Deinze;44011C05-;61;67
2019;44083;Deinze;Deinze;44011C07-;119;134
2019;44083;Deinze;Deinze;44011C083;2;3
2019;44083;Deinze;Deinze;44011C0AA;133;221
2019;44083;Deinze;Deinze;44011C0PA;482;692
2019;44083;Deinze;Deinze;44011C172;12;12
2019;44083;Deinze;Deinze;44011D00-;111;148
2019;44083;Deinze;Deinze;44011D09-;238;354
2019;44083;Deinze;Deinze;44011E00-;99;130
2019;44083;Deinze;Deinze;44011E012;203;294
2019;44083;Deinze;Deinze;44011E091;89;121
2019;44083;Deinze;Deinze;44011F00-;117;156
2019;44083;Deinze;Deinze;44011F099;133;180
2019;44083;Deinze;Deinze;44011G00-;215;296
2019;44083;Deinze;Deinze;44011G09-;185;278
2019;44083;Deinze;Deinze;44011H00-;240;305
2019;44083;Deinze;Deinze;44011H012;123;153
2019;44083;Deinze;Deinze;44011H091;198;288
2019;44083;Deinze;Deinze;44011J000;121;193
2019;44083;Deinze;Deinze;44011J09-;187;259
2019;44083;Deinze;Deinze;44011K000;291;359
2019;44083;Deinze;Deinze;44011K012;147;228
2019;44083;Deinze;Deinze;44011K08-;18;29
2019;44083;Deinze;Deinze;44011K091;40;53
2019;44083;Deinze;Deinze;44011K100;172;243
2019;44083;Deinze;Deinze;44011K172;28;43
2019;44083;Deinze;Deinze;44011K183;72;94
2019;44083;Deinze;Deinze;44011K191;53;80
2019;44083;Deinze;Deinze;44011L000;355;521
2019;44083;Deinze;Deinze;44011L08-;3;4
2019;44083;Deinze;Deinze;44011L090;94;148
2019;44083;Deinze;Deinze;44011ZZZZ;13;-00
2019;44083;Deinze;Deinze;44049A001;297;357
2019;44083;Deinze;Deinze;44049A011;179;183
2019;44083;Deinze;Deinze;44049A022;433;533
2019;44083;Deinze;Deinze;44049A08-;58;94
2019;44083;Deinze;Deinze;44049A090;264;367
2019;44083;Deinze;Deinze;44049A19-;4;5
2019;44083;Deinze;Deinze;44049A282;5;12
2019;44083;Deinze;Deinze;44049A29-;7;10
2019;44083;Deinze;Deinze;44049B00-;50;65
2019;44083;Deinze;Deinze;44049B09-;131;185
2019;44083;Deinze;Deinze;44049C00-;401;486
2019;44083;Deinze;Deinze;44049C012;184;244
2019;44083;Deinze;Deinze;44049C091;168;218
2019;44083;Deinze;Deinze;44049C10-;116;165
2019;44083;Deinze;Deinze;44049C19-;19;23
2019;44083;Deinze;Deinze;44049D00-;449;632
2019;44083;Deinze;Deinze;44049D082;79;97
2019;44083;Deinze;Deinze;44049D091;245;362
2019;44083;Deinze;Deinze;44049D19-;33;51
2019;44083;Deinze;Deinze;44049E001;471;542
2019;44083;Deinze;Deinze;44049E01-;71;88
2019;44083;Deinze;Deinze;44049E022;224;286
2019;44083;Deinze;Deinze;44049E033;319;442
2019;44083;Deinze;Deinze;44049E08-;173;234
2019;44083;Deinze;Deinze;44049E09-;136;193
2019;44083;Deinze;Deinze;44049F00-;287;400
2019;44083;Deinze;Deinze;44049F012;56;80
2019;44083;Deinze;Deinze;44049F091;224;370
2019;44083;Deinze;Deinze;44049ZZZZ;1;-00
2019;44084;Aalter;Aalter;44001A001;1.127;976
2019;44084;Aalter;Aalter;44001A01-;1.355;1.574
2019;44084;Aalter;Aalter;44001A022;689;767
2019;44084;Aalter;Aalter;44001A03-;520;838
2019;44084;Aalter;Aalter;44001A04-;250;408
2019;44084;Aalter;Aalter;44001A052;210;282
2019;44084;Aalter;Aalter;44001A07-;26;40
2019;44084;Aalter;Aalter;44001A081;79;113
2019;44084;Aalter;Aalter;44001A091;120;171
2019;44084;Aalter;Aalter;44001A10-;537;767
2019;44084;Aalter;Aalter;44001A11-;125;158
2019;44084;Aalter;Aalter;44001A18-;107;137
2019;44084;Aalter;Aalter;44001A19-;33;51
2019;44084;Aalter;Aalter;44001A212;412;597
2019;44084;Aalter;Aalter;44001A282;333;479
2019;44084;Aalter;Aalter;44001A291;154;207
2019;44084;Aalter;Aalter;44001A30-;308;367
2019;44084;Aalter;Aalter;44001A39-;75;108
2019;44084;Aalter;Aalter;44001B000;542;746
2019;44084;Aalter;Aalter;44001B01-;120;174
2019;44084;Aalter;Aalter;44001B080;137;210
2019;44084;Aalter;Aalter;44001B09-;98;121
2019;44084;Aalter;Aalter;44001C000;703;919
2019;44084;Aalter;Aalter;44001C090;432;643
2019;44084;Aalter;Aalter;44001D00-;139;168
2019;44084;Aalter;Aalter;44001D09-;91;134
2019;44084;Aalter;Aalter;44001ZZZZ;2;1
2019;44084;Aalter;Aalter;44029A00-;1.319;1.575
2019;44084;Aalter;Aalter;44029A08-;335;461
2019;44084;Aalter;Aalter;44029A090;363;500
2019;44084;Aalter;Aalter;44029A190;315;473
2019;44084;Aalter;Aalter;44029B00-;639;766
2019;44084;Aalter;Aalter;44029B082;85;114
2019;44084;Aalter;Aalter;44029B091;453;625
2019;44084;Aalter;Aalter;44029ZZZZ;3;-00
2019;44085;Lievegem;Lievegem;44036A00-;887;952
2019;44085;Lievegem;Lievegem;44036A01-;828;1.131
2019;44085;Lievegem;Lievegem;44036A022;980;1.376
2019;44085;Lievegem;Lievegem;44036A081;43;59
2019;44085;Lievegem;Lievegem;44036A091;488;718
2019;44085;Lievegem;Lievegem;44036A102;209;306
2019;44085;Lievegem;Lievegem;44036A29-;96;109
2019;44085;Lievegem;Lievegem;44036B00-;295;390
2019;44085;Lievegem;Lievegem;44036B012;89;93
2019;44085;Lievegem;Lievegem;44036B023;90;133
2019;44085;Lievegem;Lievegem;44036B091;33;88
2019;44085;Lievegem;Lievegem;44036ZZZZ;5;-00
2019;44085;Lievegem;Lievegem;44072A001;1.366;1.492
2019;44085;Lievegem;Lievegem;44072A012;284;309
2019;44085;Lievegem;Lievegem;44072A02-;159;198
2019;44085;Lievegem;Lievegem;44072A03-;149;206
2019;44085;Lievegem;Lievegem;44072A043;377;447
2019;44085;Lievegem;Lievegem;44072A09-;215;253
2019;44085;Lievegem;Lievegem;44072A112;189;248
2019;44085;Lievegem;Lievegem;44072A191;59;74
2019;44085;Lievegem;Lievegem;44072A31-;398;473
2019;44085;Lievegem;Lievegem;44072A32-;332;356
2019;44085;Lievegem;Lievegem;44072ZZZZ;1;1
2019;44085;Lievegem;Lievegem;44080A001;1.122;1.337
2019;44085;Lievegem;Lievegem;44080A022;102;132
2019;44085;Lievegem;Lievegem;44080A033;517;686
2019;44085;Lievegem;Lievegem;44080A042;178;234
2019;44085;Lievegem;Lievegem;44080A091;476;663
2019;44085;Lievegem;Lievegem;44080A10-;243;296
2019;44085;Lievegem;Lievegem;44080A193;272;367
2019;44085;Lievegem;Lievegem;44080A29-;75;117
2019;44085;Lievegem;Lievegem;44080B00-;108;137
2019;44085;Lievegem;Lievegem;44080B012;84;122
2019;44085;Lievegem;Lievegem;44080B091;33;46
2019;44085;Lievegem;Lievegem;44080C000;186;226
2019;44085;Lievegem;Lievegem;44080C090;148;200
2019;44085;Lievegem;Lievegem;44080ZZZZ;3;4
2019;45035;Audenarde;Oudenaarde;45035A001;619;468
2019;45035;Audenarde;Oudenaarde;45035A011;733;711
2019;45035;Audenarde;Oudenaarde;45035A021;297;307
2019;45035;Audenarde;Oudenaarde;45035A022;311;287
2019;45035;Audenarde;Oudenaarde;45035A030;782;694
2019;45035;Audenarde;Oudenaarde;45035A042;515;500
2019;45035;Audenarde;Oudenaarde;45035A101;373;500
2019;45035;Audenarde;Oudenaarde;45035A110;735;908
2019;45035;Audenarde;Oudenaarde;45035A192;2;2
2019;45035;Audenarde;Oudenaarde;45035A201;702;867
2019;45035;Audenarde;Oudenaarde;45035A212;620;772
2019;45035;Audenarde;Oudenaarde;45035A283;9;14
2019;45035;Audenarde;Oudenaarde;45035A294;4;4
2019;45035;Audenarde;Oudenaarde;45035A30-;210;301
2019;45035;Audenarde;Oudenaarde;45035A312;211;334
2019;45035;Audenarde;Oudenaarde;45035A391;43;65
2019;45035;Audenarde;Oudenaarde;45035A40-;58;74
2019;45035;Audenarde;Oudenaarde;45035A410;355;457
2019;45035;Audenarde;Oudenaarde;45035A49-;76;105
2019;45035;Audenarde;Oudenaarde;45035A50-;420;424
2019;45035;Audenarde;Oudenaarde;45035A51-;433;577
2019;45035;Audenarde;Oudenaarde;45035A59-;30;39
2019;45035;Audenarde;Oudenaarde;45035A601;593;653
2019;45035;Audenarde;Oudenaarde;45035A61-;547;626
2019;45035;Audenarde;Oudenaarde;45035A620;89;118
2019;45035;Audenarde;Oudenaarde;45035A632;77;51
2019;45035;Audenarde;Oudenaarde;45035A642;313;243
2019;45035;Audenarde;Oudenaarde;45035A673;33;41
2019;45035;Audenarde;Oudenaarde;45035A681;4;1
2019;45035;Audenarde;Oudenaarde;45035A69-;53;78
2019;45035;Audenarde;Oudenaarde;45035A701;475;426
2019;45035;Audenarde;Oudenaarde;45035A702;244;269
2019;45035;Audenarde;Oudenaarde;45035A711;666;794
2019;45035;Audenarde;Oudenaarde;45035A732;678;880
2019;45035;Audenarde;Oudenaarde;45035A772;17;28
2019;45035;Audenarde;Oudenaarde;45035A780;1;2
2019;45035;Audenarde;Oudenaarde;45035A790;183;269
2019;45035;Audenarde;Oudenaarde;45035A892;33;57
2019;45035;Audenarde;Oudenaarde;45035B00-;129;174
2019;45035;Audenarde;Oudenaarde;45035B010;150;231
2019;45035;Audenarde;Oudenaarde;45035B09-;58;73
2019;45035;Audenarde;Oudenaarde;45035C00-;260;400
2019;45035;Audenarde;Oudenaarde;45035C091;208;309
2019;45035;Audenarde;Oudenaarde;45035D000;241;360
2019;45035;Audenarde;Oudenaarde;45035D08-;274;368
2019;45035;Audenarde;Oudenaarde;45035D09-;241;327
2019;45035;Audenarde;Oudenaarde;45035D19-;119;173
2019;45035;Audenarde;Oudenaarde;45035E00-;172;219
2019;45035;Audenarde;Oudenaarde;45035E01-;53;84
2019;45035;Audenarde;Oudenaarde;45035E091;34;48
2019;45035;Audenarde;Oudenaarde;45035E192;37;72
2019;45035;Audenarde;Oudenaarde;45035E1MA;15;22
2019;45035;Audenarde;Oudenaarde;45035E1PA;76;111
2019;45035;Audenarde;Oudenaarde;45035F002;13;20
2019;45035;Audenarde;Oudenaarde;45035F091;258;405
2019;45035;Audenarde;Oudenaarde;45035ZZZZ;27;-00
2019;45041;Renaix;Ronse;45041A00-;980;761
2019;45041;Renaix;Ronse;45041A011;546;489
2019;45041;Renaix;Ronse;45041A02-;556;504
2019;45041;Renaix;Ronse;45041A03-;697;672
2019;45041;Renaix;Ronse;45041A04-;571;597
2019;45041;Renaix;Ronse;45041A051;586;531
2019;45041;Renaix;Ronse;45041A072;8;7
2019;45041;Renaix;Ronse;45041A082;1;3
2019;45041;Renaix;Ronse;45041A101;330;391
2019;45041;Renaix;Ronse;45041A12-;583;670
2019;45041;Renaix;Ronse;45041A123;383;457
2019;45041;Renaix;Ronse;45041A171;5;4
2019;45041;Renaix;Ronse;45041A182;45;58
2019;45041;Renaix;Ronse;45041A192;57;81
2019;45041;Renaix;Ronse;45041A29-;75;112
2019;45041;Renaix;Ronse;45041A30-;522;534
2019;45041;Renaix;Ronse;45041A312;360;286
2019;45041;Renaix;Ronse;45041A321;274;327
2019;45041;Renaix;Ronse;45041A323;76;94
2019;45041;Renaix;Ronse;45041A331;146;205
2019;45041;Renaix;Ronse;45041A340;291;256
2019;45041;Renaix;Ronse;45041A350;401;487
2019;45041;Renaix;Ronse;45041A392;184;296
2019;45041;Renaix;Ronse;45041A400;319;306
2019;45041;Renaix;Ronse;45041A49-;229;287
2019;45041;Renaix;Ronse;45041A50-;210;287
2019;45041;Renaix;Ronse;45041A51-;202;231
2019;45041;Renaix;Ronse;45041A582;94;145
2019;45041;Renaix;Ronse;45041A591;110;179
2019;45041;Renaix;Ronse;45041A60-;557;619
2019;45041;Renaix;Ronse;45041A61-;375;432
2019;45041;Renaix;Ronse;45041A620;354;270
2019;45041;Renaix;Ronse;45041A69-;166;237
2019;45041;Renaix;Ronse;45041A70-;199;235
2019;45041;Renaix;Ronse;45041A712;76;102
2019;45041;Renaix;Ronse;45041A723;164;241
2019;45041;Renaix;Ronse;45041A791;41;62
2019;45041;Renaix;Ronse;45041A813;82;118
2019;45041;Renaix;Ronse;45041A824;22;24
2019;45041;Renaix;Ronse;45041ZZZZ;12;-00
2019;45059;Brakel;Brakel;45059A00-;726;671
2019;45059;Brakel;Brakel;45059A01-;360;366
2019;45059;Brakel;Brakel;45059A10-;396;456
2019;45059;Brakel;Brakel;45059A112;132;196
2019;45059;Brakel;Brakel;45059A191;161;206
2019;45059;Brakel;Brakel;45059A20-;415;464
2019;45059;Brakel;Brakel;45059A212;279;366
2019;45059;Brakel;Brakel;45059A22-;222;286
2019;45059;Brakel;Brakel;45059A281;18;26
2019;45059;Brakel;Brakel;45059A29-;206;277
2019;45059;Brakel;Brakel;45059B00-;182;185
2019;45059;Brakel;Brakel;45059B010;137;201
2019;45059;Brakel;Brakel;45059B080;240;318
2019;45059;Brakel;Brakel;45059B09-;89;136
2019;45059;Brakel;Brakel;45059C00-;59;85
2019;45059;Brakel;Brakel;45059C082;65;95
2019;45059;Brakel;Brakel;45059C091;275;409
2019;45059;Brakel;Brakel;45059D00-;185;234
2019;45059;Brakel;Brakel;45059D023;50;83
2019;45059;Brakel;Brakel;45059D082;142;181
2019;45059;Brakel;Brakel;45059D091;55;84
2019;45059;Brakel;Brakel;45059D18-;35;54
2019;45059;Brakel;Brakel;45059E00-;110;142
2019;45059;Brakel;Brakel;45059E012;93;122
2019;45059;Brakel;Brakel;45059E081;46;61
