CD_YEAR;cd_gemeente;gemeente_nl;gemeente_fr;HH_TYPE_LIPRO;AantalWagens; aant_TotaalWagens ; aant_HuisH 
2019;53014;Boussu;Boussu;2;0; -     ; 165   
2019;53020;Dour;Dour;2;0; -     ; 123   
2019;53028;Frameries;Frameries;2;0; -     ; 167   
2019;53039;Hensies;Hensies;2;0; -     ; 44   
2019;53044;Jurbeke;Jurbise;2;0; -     ; 77   
2019;53046;Lens;Lens;2;0; -     ; 28   
2019;53053;Bergen;Mons;2;0; -     ; 786   
2019;53065;Quaregnon;Quaregnon;2;0; -     ; 161   
2019;53068;Quiévrain;Quiévrain;2;0; -     ; 57   
2019;53070;Saint-Ghislain;Saint-Ghislain;2;0; -     ; 141   
2019;53082;Colfontaine;Colfontaine;2;0; -     ; 165   
2019;53083;Honnelles;Honnelles;2;0; -     ; 29   
2019;53084;Quévy;Quévy;2;0; -     ; 48   
2019;55004;’s Gravenbrakel;Braine-le-Comte;2;0; -     ; 136   
2019;55035;Le Roeulx;Le Roeulx;2;0; -     ; 53   
2019;55040;Zinnik;Soignies;2;0; -     ; 215   
2019;55050;Ecaussinnes;Ecaussinnes;2;0; -     ; 58   
2019;55085;Seneffe;Seneffe;2;0; -     ; 62   
2019;55086;Manage;Manage;2;0; -     ; 182   
2019;56001;Anderlues;Anderlues;2;0; -     ; 108   
2019;56005;Beaumont;Beaumont;2;0; -     ; 42   
2019;56016;Chimay;Chimay;2;0; -     ; 61   
2019;56022;Erquelinnes;Erquelinnes;2;0; -     ; 65   
2019;56029;Froidchapelle;Froidchapelle;2;0; -     ; 22   
2019;56044;Lobbes;Lobbes;2;0; -     ; 23   
2019;56049;Merbes-le-Château;Merbes-le-Château;2;0; -     ; 25   
2019;56051;Momignies;Momignies;2;0; -     ; 26   
2019;56078;Thuin;Thuin;2;0; -     ; 86   
2019;56086;Ham-sur-Heure-Nalinnes;Ham-sur-Heure-Nalinnes;2;0; -     ; 84   
2019;56088;Sivry-Rance;Sivry-Rance;2;0; -     ; 42   
2019;57003;Antoing;Antoing;2;0; -     ; 56   
2019;57018;Celles (Doornik);Celles (Tournai);2;0; -     ; 36   
2019;57027;Estaimpuis;Estaimpuis;2;0; -     ; 75   
2019;57062;Pecq;Pecq;2;0; -     ; 28   
2019;57064;Péruwelz;Péruwelz;2;0; -     ; 120   
2019;57072;Rumes;Rumes;2;0; -     ; 47   
2019;57081;Doornik;Tournai;2;0; -     ; 591   
2019;57093;Brunehaut;Brunehaut;2;0; -     ; 59   
2019;57094;Leuze-en-Hainaut;Leuze-en-Hainaut;2;0; -     ; 108   
2019;57095;Mont-de-l’Enclus;Mont-de-l’Enclus;2;0; -     ; 21   
2019;57096;Moeskroen;Mouscron;2;0; -     ; 476   
2019;57097;Komen-Waasten;Comines-Warneton;2;0; -     ; 136   
2019;58001;La Louvière;La Louvière;2;0; -     ; 721   
2019;58002;Binche;Binche;2;0; -     ; 298   
2019;58003;Estinnes;Estinnes;2;0; -     ; 48   
2019;58004;Morlanwelz;Morlanwelz;2;0; -     ; 134   
2019;61003;Amay;Amay;2;0; -     ; 81   
2019;61010;Burdinne;Burdinne;2;0; -     ; 9   
2019;61012;Clavier;Clavier;2;0; -     ; 20   
2019;61019;Ferrières;Ferrières;2;0; -     ; 23   
2019;61024;Hamoir;Hamoir;2;0; -     ; 28   
2019;61028;Héron;Héron;2;0; -     ; 16   
2019;61031;Hoei;Huy;2;0; -     ; 170   
2019;61039;Marchin;Marchin;2;0; -     ; 26   
2019;61041;Modave;Modave;2;0; -     ; 15   
2019;61043;Nandrin;Nandrin;2;0; -     ; 17   
2019;61048;Ouffet;Ouffet;2;0; -     ; 17   
2019;61063;Verlaine;Verlaine;2;0; -     ; 12   
2019;61068;Villers-Le-Bouillet;Villers-Le-Bouillet;2;0; -     ; 30   
2019;61072;Wanze;Wanze;2;0; -     ; 58   
2019;61079;Anthisnes;Anthisnes;2;0; -     ; 18   
2019;61080;Engis;Engis;2;0; -     ; 44   
2019;61081;Tinlot;Tinlot;2;0; -     ; 10   
2019;62003;Ans;Ans;2;0; -     ; 271   
2019;62006;Awans;Awans;2;0; -     ; 58   
2019;62009;Aywaille;Aywaille;2;0; -     ; 84   
2019;62011;Bitsingen;Bassenge;2;0; -     ; 48   
2019;62015;Beyne-Heusay;Beyne-Heusay;2;0; -     ; 80   
2019;62022;Chaudfontaine;Chaudfontaine;2;0; -     ; 111   
2019;62026;Comblain-au-Pont;Comblain-au-Pont;2;0; -     ; 35   
2019;62027;Dalhem;Dalhem;2;0; -     ; 34   
2019;62032;Esneux;Esneux;2;0; -     ; 65   
2019;62038;Fléron;Fléron;2;0; -     ; 118   
2019;62051;Herstal;Herstal;2;0; -     ; 317   
2019;62060;Juprelle;Juprelle;2;0; -     ; 52   
2019;62063;Luik;Liège;2;0; -     ; 1.991   
2019;62079;Oupeye;Oupeye;2;0; -     ; 171   
2019;62093;Saint-Nicolas (Luik);Saint-Nicolas (Liège);2;0; -     ; 226   
2019;62096;Seraing;Seraing;2;0; -     ; 543   
2019;62099;Soumagne;Soumagne;2;0; -     ; 77   
2019;62100;Sprimont;Sprimont;2;0; -     ; 63   
2019;62108;Wezet;Visé;2;0; -     ; 116   
2019;62118;Grâce-Hollogne;Grâce-Hollogne;2;0; -     ; 158   
2019;62119;Blegny;Blegny;2;0; -     ; 63   
2019;62120;Flémalle;Flémalle;2;0; -     ; 163   
2019;62121;Neupré;Neupré;2;0; -     ; 47   
2019;62122;Trooz;Trooz;2;0; -     ; 47   
2019;63001;Amel;Amblève;2;0; -     ; 31   
2019;63003;Aubel;Aubel;2;0; -     ; 24   
2019;63004;Baelen;Baelen;2;0; -     ; 26   
2019;63012;Büllingen;Bullange;2;0; -     ; 51   
2019;63013;Bütgenbach;Butgenbach;2;0; -     ; 33   
2019;63020;Dison;Dison;2;0; -     ; 118   
2019;63023;Eupen;Eupen;2;0; -     ; 170   
2019;63035;Herve;Herve;2;0; -     ; 82   
2019;63038;Jalhay;Jalhay;2;0; -     ; 33   
2019;63040;Kelmis;La Calamine;2;0; -     ; 152   
2019;63045;Lierneux;Lierneux;2;0; -     ; 12   
2019;63046;Limburg;Limbourg;2;0; -     ; 40   
2019;63048;Lontzen;Lontzen;2;0; -     ; 38   
2019;63049;Malmedy;Malmedy;2;0; -     ; 99   
2019;63057;Olne;Olne;2;0; -     ; 13   
2019;63058;Pepinster;Pepinster;2;0; -     ; 49   
2019;63061;Raeren;Raeren;2;0; -     ; 132   
2019;63067;Sankt Vith;Saint-Vith;2;0; -     ; 63   
2019;63072;Spa;Spa;2;0; -     ; 74   
2019;63073;Stavelot;Stavelot;2;0; -     ; 41   
2019;63075;Stoumont;Stoumont;2;0; -     ; 17   
2019;63076;Theux;Theux;2;0; -     ; 57   
2019;63079;Verviers;Verviers;2;0; -     ; 492   
2019;63080;Weismes;Waimes;2;0; -     ; 51   
2019;63084;Welkenraedt;Welkenraedt;2;0; -     ; 56   
2019;63086;Trois-Ponts;Trois-Ponts;2;0; -     ; 11   
2019;63087;Burg-Reuland;Burg-Reuland;2;0; -     ; 35   
2019;63088;Plombières;Plombières;2;0; -     ; 72   
2019;63089;Thimister-Clermont;Thimister-Clermont;2;0; -     ; 27   
2019;64008;Berloz;Berloz;2;0; -     ; 20   
2019;64015;Braives;Braives;2;0; -     ; 27   
2019;64021;Crisnée;Crisnée;2;0; -     ; 10   
2019;64023;Donceel;Donceel;2;0; -     ; 14   
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;2;0; -     ; 14   
2019;64029;Geer;Geer;2;0; -     ; 7   
2019;64034;Hannuit;Hannut;2;0; -     ; 89   
2019;64047;Lijsem;Lincent;2;0; -     ; 18   
2019;64056;Oerle;Oreye;2;0; -     ; 21   
2019;64063;Remicourt;Remicourt;2;0; -     ; 24   
2019;64065;Saint-Georges-sur-Meuse;Saint-Georges-sur-Meuse;2;0; -     ; 41   
2019;64074;Borgworm;Waremme;2;0; -     ; 131   
2019;64075;Wasseiges;Wasseiges;2;0; -     ; 10   
2019;64076;Faimes;Faimes;2;0; -     ; 15   
2019;71002;As;As;2;0; -     ; 53   
2019;71004;Beringen;Beringen;2;0; -     ; 370   
2019;71011;Diepenbeek;Diepenbeek;2;0; -     ; 136   
2019;71016;Genk;Genk;2;0; -     ; 666   
2019;71017;Gingelom;Gingelom;2;0; -     ; 59   
2019;71020;Halen;Halen;2;0; -     ; 67   
2019;71022;Hasselt;Hasselt;2;0; -     ; 828   
2019;71024;Herk-de-Stad;Herck-la-Ville;2;0; -     ; 89   
2019;71034;Leopoldsburg;Bourg-Léopold;2;0; -     ; 135   
2019;71037;Lummen;Lummen;2;0; -     ; 98   
2019;71045;Nieuwerkerken (Hasselt);Nieuwerkerken (Hasselt);2;0; -     ; 42   
2019;71053;Sint-Truiden;Saint-Trond;2;0; -     ; 404   
2019;71057;Tessenderlo;Tessenderlo;2;0; -     ; 124   
2019;71066;Zonhoven;Zonhoven;2;0; -     ; 147   
2019;71067;Zutendaal;Zutendaal;2;0; -     ; 51   
2019;71069;Ham;Ham;2;0; -     ; 80   
2019;71070;Heusden-Zolder;Heusden-Zolder;2;0; -     ; 283   
2019;72003;Bocholt;Bocholt;2;0; -     ; 119   
2019;72004;Bree;Bree;2;0; -     ; 163   
2019;72018;Kinrooi;Kinrooi;2;0; -     ; 101   
2019;72020;Lommel;Lommel;2;0; -     ; 326   
2019;72021;Maaseik;Maaseik;2;0; -     ; 188   
2019;72030;Peer;Peer;2;0; -     ; 102   
2019;72037;Hamont-Achel;Hamont-Achel;2;0; -     ; 122   
2019;72038;Hechtel-Eksel;Hechtel-Eksel;2;0; -     ; 92   
2019;72039;Houthalen-Helchteren;Houthalen-Helchteren;2;0; -     ; 229   
2019;72041;Dilsen-Stokkem;Dilsen-Stokkem;2;0; -     ; 172   
2019;72042;Oudsbergen;Oudsbergen;2;0; -     ; 159   
2019;72043;Pelt;Pelt;2;0; -     ; 253   
2019;73001;Alken;Alken;2;0; -     ; 91   
2019;73006;Bilzen;Bilzen;2;0; -     ; 251   
2019;73009;Borgloon;Looz;2;0; -     ; 94   
2019;73022;Heers;Heers;2;0; -     ; 67   
2019;73028;Herstappe;Herstappe;2;0; -     ; 1   
2019;73032;Hoeselt;Hoeselt;2;0; -     ; 71   
2019;73040;Kortessem;Kortessem;2;0; -     ; 67   
2019;73042;Lanaken;Lanaken;2;0; -     ; 224   
2019;73066;Riemst;Riemst;2;0; -     ; 124   
2019;73083;Tongeren;Tongres;2;0; -     ; 313   
2019;73098;Wellen;Wellen;2;0; -     ; 59   
2019;73107;Maasmechelen;Maasmechelen;2;0; -     ; 325   
2019;73109;Voeren;Fourons;2;0; -     ; 26   
2019;81001;Aarlen;Arlon;2;0; -     ; 228   
2019;81003;Attert;Attert;2;0; -     ; 11   
2019;81004;Aubange;Aubange;2;0; -     ; 137   
2019;81013;Martelange;Martelange;2;0; -     ; 8   
2019;81015;Messancy;Messancy;2;0; -     ; 44   
2019;82003;Bastenaken;Bastogne;2;0; -     ; 101   
2019;82005;Bertogne;Bertogne;2;0; -     ; 19   
2019;82009;Fauvillers;Fauvillers;2;0; -     ; 10   
2019;82014;Houffalize;Houffalize;2;0; -     ; 34   
2019;82032;Vielsalm;Vielsalm;2;0; -     ; 49   
2019;82036;Vaux-sur-Sûre;Vaux-sur-Sûre;2;0; -     ; 21   
2019;82037;Gouvy;Gouvy;2;0; -     ; 23   
2019;82038;Sainte-Ode;Sainte-Ode;2;0; -     ; 12   
2019;83012;Durbuy;Durbuy;2;0; -     ; 81   
2019;83013;Erezée;Erezée;2;0; -     ; 26   
2019;83028;Hotton;Hotton;2;0; -     ; 23   
2019;83031;La Roche-en-Ardenne;La Roche-en-Ardenne;2;0; -     ; 31   
2019;83034;Marche-en-Famenne;Marche-en-Famenne;2;0; -     ; 91   
2019;83040;Nassogne;Nassogne;2;0; -     ; 30   
2019;83044;Rendeux;Rendeux;2;0; -     ; 17   
2019;83049;Tenneville;Tenneville;2;0; -     ; 18   
2019;83055;Manhay;Manhay;2;0; -     ; 19   
2019;84009;Bertrix;Bertrix;2;0; -     ; 56   
2019;84010;Bouillon;Bouillon;2;0; -     ; 60   
2019;84016;Daverdisse;Daverdisse;2;0; -     ; 12   
2019;84029;Herbeumont;Herbeumont;2;0; -     ; 6   
2019;84033;Léglise;Léglise;2;0; -     ; 17   
2019;84035;Libin;Libin;2;0; -     ; 22   
2019;84043;Neufchâteau (Neufchâteau);Neufchâteau (Neufchâteau);2;0; -     ; 42   
2019;84050;Paliseul;Paliseul;2;0; -     ; 26   
2019;84059;Saint-Hubert;Saint-Hubert;2;0; -     ; 52   
2019;84068;Tellin;Tellin;2;0; -     ; 10   
2019;84075;Wellin;Wellin;2;0; -     ; 25   
2019;84077;Libramont-Chevigny;Libramont-Chevigny;2;0; -     ; 60   
2019;85007;Chiny;Chiny;2;0; -     ; 43   
2019;85009;Etalle;Etalle;2;0; -     ; 26   
2019;85011;Florenville;Florenville;2;0; -     ; 42   
2019;85024;Meix-devant-Virton;Meix-devant-Virton;2;0; -     ; 17   
2019;85026;Musson;Musson;2;0; -     ; 19   
2019;85034;Saint-Léger (Virton);Saint-Léger (Virton);2;0; -     ; 20   
2019;85039;Tintigny;Tintigny;2;0; -     ; 13   
2019;85045;Virton;Virton;2;0; -     ; 69   
2019;85046;Habay;Habay;2;0; -     ; 42   
2019;85047;Rouvroy;Rouvroy;2;0; -     ; 8   
2019;91005;Anhée;Anhée;2;0; -     ; 43   
2019;91013;Beauraing;Beauraing;2;0; -     ; 47   
2019;91015;Bièvre;Bièvre;2;0; -     ; 22   
2019;91030;Ciney;Ciney;2;0; -     ; 107   
2019;91034;Dinant;Dinant;2;0; -     ; 106   
2019;91054;Gedinne;Gedinne;2;0; -     ; 33   
2019;91059;Hamois;Hamois;2;0; -     ; 22   
2019;91064;Havelange;Havelange;2;0; -     ; 20   
2019;91072;Houyet;Houyet;2;0; -     ; 32   
2019;91103;Onhaye;Onhaye;2;0; -     ; 16   
2019;91114;Rochefort;Rochefort;2;0; -     ; 71   
2019;91120;Somme-Leuze;Somme-Leuze;2;0; -     ; 17   
2019;91141;Yvoir;Yvoir;2;0; -     ; 47   
2019;91142;Hastière;Hastière;2;0; -     ; 51   
2019;91143;Vresse-sur-Semois;Vresse-sur-Semois;2;0; -     ; 25   
2019;92003;Andenne;Andenne;2;0; -     ; 172   
2019;92006;Assesse;Assesse;2;0; -     ; 23   
2019;92035;Eghezée;Eghezée;2;0; -     ; 80   
2019;92045;Floreffe;Floreffe;2;0; -     ; 39   
2019;92048;Fosses-la-Ville;Fosses-la-Ville;2;0; -     ; 50   
2019;92054;Gesves;Gesves;2;0; -     ; 31   
2019;92087;Mettet;Mettet;2;0; -     ; 62   
2019;92094;Namen;Namur;2;0; -     ; 890   
2019;92097;Ohey;Ohey;2;0; -     ; 21   
2019;92101;Profondeville;Profondeville;2;0; -     ; 57   
2019;92114;Sombreffe;Sombreffe;2;0; -     ; 35   
2019;92137;Sambreville;Sambreville;2;0; -     ; 214   
2019;92138;Fernelmont;Fernelmont;2;0; -     ; 27   
2019;92140;Jemeppe-sur-Sambre;Jemeppe-sur-Sambre;2;0; -     ; 128   
2019;92141;La Bruyère;La Bruyère;2;0; -     ; 42   
2019;92142;Gembloux;Gembloux;2;0; -     ; 147   
2019;93010;Cerfontaine;Cerfontaine;2;0; -     ; 40   
2019;93014;Couvin;Couvin;2;0; -     ; 110   
2019;93018;Doische;Doische;2;0; -     ; 23   
2019;93022;Florennes;Florennes;2;0; -     ; 71   
2019;93056;Philippeville;Philippeville;2;0; -     ; 62   
2019;93088;Walcourt;Walcourt;2;0; -     ; 103   
2019;93090;Viroinval;Viroinval;2;0; -     ; 38   
2019;11001;Aartselaar;Aartselaar;2;1; 1.061   ; 1.061   
2019;11002;Antwerpen;Anvers;2;1; 20.235   ; 20.235   
2019;11004;Boechout;Boechout;2;1; 821   ; 821   
2019;11005;Boom;Boom;2;1; 893   ; 893   
2019;11007;Borsbeek;Borsbeek;2;1; 690   ; 690   
2019;11008;Brasschaat;Brasschaat;2;1; 2.472   ; 2.472   
2019;11009;Brecht;Brecht;2;1; 1.847   ; 1.847   
2019;11013;Edegem;Edegem;2;1; 1.369   ; 1.369   
2019;11016;Essen;Essen;2;1; 1.260   ; 1.260   
2019;11018;Hemiksem;Hemiksem;2;1; 667   ; 667   
2019;11021;Hove (Antwerpen);Hove (Anvers);2;1; 492   ; 492   
2019;11022;Kalmthout;Kalmthout;2;1; 1.233   ; 1.233   
2019;11023;Kapellen (Antwerpen);Kapellen (Anvers);2;1; 1.770   ; 1.770   
2019;11024;Kontich;Kontich;2;1; 1.281   ; 1.281   
2019;11025;Lint;Lint;2;1; 587   ; 587   
2019;11029;Mortsel;Mortsel;2;1; 1.411   ; 1.411   
2019;11030;Niel;Niel;2;1; 558   ; 558   
2019;11035;Ranst;Ranst;2;1; 1.236   ; 1.236   
2019;11037;Rumst;Rumst;2;1; 1.025   ; 1.025   
2019;11038;Schelle;Schelle;2;1; 581   ; 581   
2019;11039;Schilde;Schilde;2;1; 1.126   ; 1.126   
2019;11040;Schoten;Schoten;2;1; 2.099   ; 2.099   
2019;11044;Stabroek;Stabroek;2;1; 1.311   ; 1.311   
2019;11050;Wijnegem;Wijnegem;2;1; 668   ; 668   
2019;11052;Wommelgem;Wommelgem;2;1; 824   ; 824   
2019;11053;Wuustwezel;Wuustwezel;2;1; 1.395   ; 1.395   
2019;11054;Zandhoven;Zandhoven;2;1; 867   ; 867   
2019;11055;Zoersel;Zoersel;2;1; 1.451   ; 1.451   
2019;11056;Zwijndrecht;Zwijndrecht;2;1; 1.392   ; 1.392   
2019;11057;Malle;Malle;2;1; 1.014   ; 1.014   
2019;12002;Berlaar;Berlaar;2;1; 776   ; 776   
2019;12005;Bonheiden;Bonheiden;2;1; 894   ; 894   
2019;12007;Bornem;Bornem;2;1; 1.552   ; 1.552   
2019;12009;Duffel;Duffel;2;1; 1.095   ; 1.095   
2019;12014;Heist-op-den-Berg;Heist-op-den-Berg;2;1; 2.960   ; 2.960   
2019;12021;Lier;Lierre;2;1; 2.240   ; 2.240   
2019;12025;Mechelen;Malines;2;1; 4.066   ; 4.066   
2019;12026;Nijlen;Nijlen;2;1; 1.610   ; 1.610   
2019;12029;Putte;Putte;2;1; 1.184   ; 1.184   
2019;12035;Sint-Katelijne-Waver;Sint-Katelijne-Waver;2;1; 1.285   ; 1.285   
2019;12040;Willebroek;Willebroek;2;1; 1.462   ; 1.462   
2019;12041;Puurs-Sint-Amands;Puurs-Sint-Amands;2;1; 1.665   ; 1.665   
2019;13001;Arendonk;Arendonk;2;1; 899   ; 899   
2019;13002;Baarle-Hertog;Baerle-Duc;2;1; 157   ; 157   
2019;13003;Balen;Balen;2;1; 1.562   ; 1.562   
2019;13004;Beerse;Beerse;2;1; 1.274   ; 1.274   
2019;13006;Dessel;Dessel;2;1; 702   ; 702   
2019;13008;Geel;Geel;2;1; 2.627   ; 2.627   
2019;13010;Grobbendonk;Grobbendonk;2;1; 774   ; 774   
2019;13011;Herentals;Herentals;2;1; 1.889   ; 1.889   
2019;13012;Herenthout;Herenthout;2;1; 662   ; 662   
2019;13013;Herselt;Herselt;2;1; 1.041   ; 1.041   
2019;13014;Hoogstraten;Hoogstraten;2;1; 1.446   ; 1.446   
2019;13016;Hulshout;Hulshout;2;1; 677   ; 677   
2019;13017;Kasterlee;Kasterlee;2;1; 1.333   ; 1.333   
2019;13019;Lille;Lille;2;1; 1.220   ; 1.220   
2019;13021;Meerhout;Meerhout;2;1; 773   ; 773   
2019;13023;Merksplas;Merksplas;2;1; 605   ; 605   
2019;13025;Mol;Mol;2;1; 2.502   ; 2.502   
2019;13029;Olen;Olen;2;1; 903   ; 903   
2019;13031;Oud-Turnhout;Oud-Turnhout;2;1; 1.040   ; 1.040   
2019;13035;Ravels;Ravels;2;1; 1.014   ; 1.014   
2019;13036;Retie;Retie;2;1; 873   ; 873   
2019;13037;Rijkevorsel;Rijkevorsel;2;1; 836   ; 836   
2019;13040;Turnhout;Turnhout;2;1; 2.818   ; 2.818   
2019;13044;Vorselaar;Vorselaar;2;1; 555   ; 555   
2019;13046;Vosselaar;Vosselaar;2;1; 823   ; 823   
2019;13049;Westerlo;Westerlo;2;1; 1.808   ; 1.808   
2019;13053;Laakdal;Laakdal;2;1; 1.199   ; 1.199   
2019;21001;Anderlecht;Anderlecht;2;1; 2.811   ; 2.811   
2019;21002;Oudergem;Auderghem;2;1; 1.047   ; 1.047   
2019;21003;Sint-Agatha-Berchem;Berchem-Sainte-Agathe;2;1; 767   ; 767   
2019;21004;Brussel;Bruxelles;2;1; 3.260   ; 3.260   
2019;21005;Etterbeek;Etterbeek;2;1; 941   ; 941   
2019;21006;Evere;Evere;2;1; 1.168   ; 1.168   
2019;21007;Vorst (Brussel-Hoofdstad);Forest (Bruxelles-Capitale);2;1; 1.235   ; 1.235   
2019;21008;Ganshoren;Ganshoren;2;1; 807   ; 807   
2019;21009;Elsene;Ixelles;2;1; 1.566   ; 1.566   
2019;21010;Jette;Jette;2;1; 1.444   ; 1.444   
2019;21011;Koekelberg;Koekelberg;2;1; 481   ; 481   
2019;21012;Sint-Jans-Molenbeek;Molenbeek-Saint-Jean;2;1; 1.852   ; 1.852   
2019;21013;Sint-Gillis;Saint-Gilles;2;1; 669   ; 669   
2019;21014;Sint-Joost-ten-Node;Saint-Josse-ten-Noode;2;1; 312   ; 312   
2019;21015;Schaarbeek;Schaerbeek;2;1; 2.308   ; 2.308   
2019;21016;Ukkel;Uccle;2;1; 2.264   ; 2.264   
2019;21017;Watermaal-Bosvoorde;Watermael-Boitsfort;2;1; 809   ; 809   
2019;21018;Sint-Lambrechts-Woluwe;Woluwe-Saint-Lambert;2;1; 1.791   ; 1.791   
2019;21019;Sint-Pieters-Woluwe;Woluwe-Saint-Pierre;2;1; 1.388   ; 1.388   
2019;23002;Asse;Asse;2;1; 1.665   ; 1.665   
2019;23003;Beersel;Beersel;2;1; 1.093   ; 1.093   
2019;23009;Bever;Biévène;2;1; 93   ; 93   
2019;23016;Dilbeek;Dilbeek;2;1; 2.149   ; 2.149   
2019;23023;Galmaarden;Gammerages;2;1; 530   ; 530   
2019;23024;Gooik;Gooik;2;1; 556   ; 556   
2019;23025;Grimbergen;Grimbergen;2;1; 1.776   ; 1.776   
2019;23027;Halle (Halle-Vilvoorde);Hal (Hal-Vilvorde);2;1; 2.064   ; 2.064   
2019;23032;Herne;Herne;2;1; 410   ; 410   
2019;23033;Hoeilaart;Hoeilaart;2;1; 473   ; 473   
2019;23038;Kampenhout;Kampenhout;2;1; 595   ; 595   
2019;23039;Kapelle-op-den-Bos;Kapelle-op-den-Bos;2;1; 594   ; 594   
2019;23044;Liedekerke;Liedekerke;2;1; 835   ; 835   
2019;23045;Londerzeel;Londerzeel;2;1; 1.150   ; 1.150   
2019;23047;Machelen (Halle-Vilvoorde);Machelen (Hal-Vilvorde);2;1; 607   ; 607   
2019;23050;Meise;Meise;2;1; 965   ; 965   
2019;23052;Merchtem;Merchtem;2;1; 973   ; 973   
2019;23060;Opwijk;Opwijk;2;1; 849   ; 849   
2019;23062;Overijse;Overijse;2;1; 1.075   ; 1.075   
2019;23064;Pepingen;Pepingen;2;1; 232   ; 232   
2019;23077;Sint-Pieters-Leeuw;Sint-Pieters-Leeuw;2;1; 1.705   ; 1.705   
2019;23081;Steenokkerzeel;Steenokkerzeel;2;1; 657   ; 657   
2019;23086;Ternat;Ternat;2;1; 937   ; 937   
2019;23088;Vilvoorde;Vilvorde;2;1; 1.643   ; 1.643   
2019;23094;Zaventem;Zaventem;2;1; 1.316   ; 1.316   
2019;23096;Zemst;Zemst;2;1; 1.339   ; 1.339   
2019;23097;Roosdaal;Roosdaal;2;1; 659   ; 659   
2019;23098;Drogenbos;Drogenbos;2;1; 189   ; 189   
2019;23099;Kraainem;Kraainem;2;1; 489   ; 489   
2019;23100;Linkebeek;Linkebeek;2;1; 150   ; 150   
2019;23101;Sint-Genesius-Rode;Rhode-Saint-Genèse;2;1; 599   ; 599   
2019;23102;Wemmel;Wemmel;2;1; 630   ; 630   
2019;23103;Wezembeek-Oppem;Wezembeek-Oppem;2;1; 522   ; 522   
2019;23104;Lennik;Lennik;2;1; 541   ; 541   
2019;23105;Affligem;Affligem;2;1; 809   ; 809   
2019;24001;Aarschot;Aarschot;2;1; 1.946   ; 1.946   
2019;24007;Begijnendijk;Begijnendijk;2;1; 708   ; 708   
2019;24008;Bekkevoort;Bekkevoort;2;1; 380   ; 380   
2019;24009;Bertem;Bertem;2;1; 506   ; 506   
2019;24011;Bierbeek;Bierbeek;2;1; 598   ; 598   
2019;24014;Boortmeerbeek;Boortmeerbeek;2;1; 707   ; 707   
2019;24016;Boutersem;Boutersem;2;1; 410   ; 410   
2019;24020;Diest;Diest;2;1; 1.592   ; 1.592   
2019;24028;Geetbets;Geetbets;2;1; 383   ; 383   
2019;24033;Haacht;Haacht;2;1; 912   ; 912   
2019;24038;Herent;Herent;2;1; 1.226   ; 1.226   
2019;24041;Hoegaarden;Hoegaarden;2;1; 338   ; 338   
2019;24043;Holsbeek;Holsbeek;2;1; 579   ; 579   
2019;24045;Huldenberg;Huldenberg;2;1; 476   ; 476   
2019;24048;Keerbergen;Keerbergen;2;1; 754   ; 754   
2019;24054;Kortenaken;Kortenaken;2;1; 513   ; 513   
2019;24055;Kortenberg;Kortenberg;2;1; 1.006   ; 1.006   
2019;24059;Landen;Landen;2;1; 1.072   ; 1.072   
2019;24062;Leuven;Louvain;2;1; 4.405   ; 4.405   
2019;24066;Lubbeek;Lubbeek;2;1; 912   ; 912   
2019;24086;Oud-Heverlee;Oud-Heverlee;2;1; 655   ; 655   
2019;24094;Rotselaar;Rotselaar;2;1; 935   ; 935   
2019;24104;Tervuren;Tervuren;2;1; 915   ; 915   
2019;24107;Tienen;Tirlemont;2;1; 2.071   ; 2.071   
2019;24109;Tremelo;Tremelo;2;1; 920   ; 920   
2019;24130;Zoutleeuw;Léau;2;1; 536   ; 536   
2019;24133;Linter;Linter;2;1; 483   ; 483   
2019;24134;Scherpenheuvel-Zichem;Montaigu-Zichem;2;1; 1.689   ; 1.689   
2019;24135;Tielt-Winge;Tielt-Winge;2;1; 629   ; 629   
2019;24137;Glabbeek;Glabbeek;2;1; 324   ; 324   
2019;25005;Bevekom;Beauvechain;2;1; 284   ; 284   
2019;25014;Eigenbrakel;Braine-l’Alleud;2;1; 1.662   ; 1.662   
2019;25015;Kasteelbrakel;Braine-le-Château;2;1; 403   ; 403   
2019;25018;Chaumont-Gistoux;Chaumont-Gistoux;2;1; 353   ; 353   
2019;25023;Court-Saint-Etienne;Court-Saint-Etienne;2;1; 390   ; 390   
2019;25031;Genepiën;Genappe;2;1; 548   ; 548   
2019;25037;Graven;Grez-Doiceau;2;1; 513   ; 513   
2019;25043;Incourt;Incourt;2;1; 188   ; 188   
2019;25044;Itter;Ittre;2;1; 226   ; 226   
2019;25048;Geldenaken;Jodoigne;2;1; 497   ; 497   
2019;25050;Terhulpen;La Hulpe;2;1; 253   ; 253   
2019;25068;Mont-Saint-Guibert;Mont-Saint-Guibert;2;1; 241   ; 241   
2019;25072;Nijvel;Nivelles;2;1; 1.266   ; 1.266   
2019;25084;Perwijs (Nijvel);Perwez (Nivelles);2;1; 337   ; 337   
2019;25091;Rixensart;Rixensart;2;1; 847   ; 847   
2019;25105;Tubeke;Tubize;2;1; 1.117   ; 1.117   
2019;25107;Villers-la-Ville;Villers-la-Ville;2;1; 396   ; 396   
2019;25110;Waterloo;Waterloo;2;1; 1.177   ; 1.177   
